title,originallink,link,description,pubDate
"中, 경기부양용 188조원어치 '초장기 특별국채' 발행 개시",https://www.yna.co.kr/view/AKR20240517073800083?input=1195m,https://n.news.naver.com/mnews/article/001/0014692523?sid=104,"액면 금리는 이날 오전 56개 금융기관의 경쟁 입찰을 통해 결정될 예정으로, 중국 재<b>정부</b>는 오는 22일부터... 앞서 리창 중국 국무원 총리는 지난 3월 전국인민대표대회(전인대) <b>정부</b>업무보고에서 &quot;올해부터 몇 년간에... ","Fri, 17 May 2024 12:17:00 +0900"
"尹 “국가유산, 발전·확산하는 미래지향적 체계로”",https://news.heraldcorp.com/view.php?ud=20240517050461,https://n.news.naver.com/mnews/article/016/0002310041?sid=100,"윤석열 대통령은 이날 오전 <b>정부</b>대전청사에서 열린 국가유산청 출범식에 참석해 이같이 말했다. 이날 행사는... <b>정부</b>에서는 유인촌 문화체육관광부 장관, 이배용 국가교육위원회 위원장 등이 함께했다. 특히 일제강점기 및... ","Fri, 17 May 2024 12:17:00 +0900"
"尹대통령, 與 초선들과 만찬... “위축되지 말라” 당부",https://biz.chosun.com/policy/politics/2024/05/17/I2AVHKEQENC4NLV7GWSWGMSOVU/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000993195?sid=100,17일 복수의 참석자에 따르면 윤 대통령은 “<b>정부</b>와 여당으로서의 권한이 있으니 소수라고 기죽지 말고... 윤 대통령은 이 자리에서 대통령의 ‘재의요구권’(거부권)과 <b>정부</b>의 예산편성권도 언급한 것으로 알려졌다. 윤... ,"Fri, 17 May 2024 12:16:00 +0900"
SAP코리아-삼정KPMG와 공공·금융 부문 클라우드 전환 협력,https://zdnet.co.kr/view/?no=20240517121501,https://n.news.naver.com/mnews/article/092/0002331691?sid=105,<b>정부</b>의 클라우드 관련 보안 인증이 필수적으로 필요하기에 클라우드 ERP 도입이 활발한 제조업이나 서비스업과 같은 민간 부문 대비 도입이 더딘 상황이다. 이번 협력 체결을 통해 양사가 보유한 다년간의 <b>정부</b>... ,"Fri, 17 May 2024 12:16:00 +0900"
"사우디아라비아, 석유 수입 급감에 비전 2030 축소",http://www.g-enews.com/ko-kr/news/article/news_all/202405170934136771fbbec65dfb_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202405170934136771fbbec65dfb_1/article.html,"경제뿐만 아니라 한국 경제에도 부정적 영향을 미칠 수 있다. 따라서, 우리 <b>정부</b>와 기업은 사우디아라비아 경제 상황 변화를 예의주시하고, 적절한 대응 방안을 마련해야 할 것으로 보인다. 박정한 글로벌이코노믹 기자","Fri, 17 May 2024 12:16:00 +0900"
"대전시, 국방벤처기업 14곳 CEO들과 신규 사업지원 협약",https://www.newsis.com/view/?id=NISX20240517_0002738248&cID=10807&pID=10800,https://n.news.naver.com/mnews/article/003/0012551404?sid=102,이번 협약은 최근 과학기술 강군 육성 등 <b>정부</b>의 방산 수출 확대 기조와 함께 국내 방산기업들의 세계시장 수출이 증가함에 따라 시 차원에서 지역 중소벤처기업의 국방 분야 진입 및 육성을 지원하기 위해 마련됐다.... ,"Fri, 17 May 2024 12:16:00 +0900"
尹 &quot;그동안 문화재는 과거 회기형 … 이젠 미래 지향형 국가유산으로 관리&quot;,https://www.newdaily.co.kr/site/data/html/2024/05/17/2024051700145.html,https://www.newdaily.co.kr/site/data/html/2024/05/17/2024051700145.html,윤 대통령은 이날 오전 <b>정부</b>대전청사에서 열린 국가유산청 출범식에 참석해 &quot;오늘은 '문화재'라는 오랜 이름이 '국가유산'으로 바뀌는 역사적인 날&quot;이라면서 이같이 말했다. 앞서 지난 2월 <b>정부</b>조직법 개정으로 문화재청의... ,"Fri, 17 May 2024 12:16:00 +0900"
"현대차, 외교 전문가 가동…미 대선 대비 고삐",http://theviewers.co.kr/View.aspx?No=3234157,http://theviewers.co.kr/View.aspx?No=3234157,"■ 미 <b>정부</b>, 가을 커넥티드카 규제 예고…현대차, 전선 등 부품 협력사 中 수입 17일 업계에 따르면... 앞서 미국 <b>정부</b>는 15일(현지시간) 중국산 커넥티드카에 대한 규제를 올해 가을쯤 발표한다는 방침이다. 이날 지나... ","Fri, 17 May 2024 12:16:00 +0900"
<b>정부</b> &quot;의대 교육 선진화 방안 마련할 것…입시절차 조속히 마무리&quot;,https://www.news1.kr/articles/5418555,https://n.news.naver.com/mnews/article/421/0007545374?sid=105,"가운데, <b>정부</b>가 의대교육 선진화 방안을 마련하는 등 의대 정원 정책을 조속히 추진해 나가겠다고 밝혔다. 전병왕 보건복지부 보건의료정책실장은 17일 오전 중앙재난안전대책본부 회의에서 &quot;<b>정부</b>는 입시를 준비하는... ","Fri, 17 May 2024 12:14:00 +0900"
&quot;1000만 관광 매력 통했다&quot;…제천시 관광인구 충전 지원사업 선정,https://www.news1.kr/articles/5418533,https://n.news.naver.com/mnews/article/421/0007545375?sid=102,충북 제천시는 <b>정부</b>의 '2024 BETTER里(배터리): 관광 인구 충전 지원 공모 사업'에 선정됐다고 17일 밝혔다. <b>정부</b>가 스타트업의 혁신적 아이디어와 자치단체의 관광 인프라를 접목해 해당 지역의 체류형 관광 인구 증가 등... ,"Fri, 17 May 2024 12:14:00 +0900"
"檢, 청와대 전 계약직 '출국 정지'…김정숙 여사 단골 디자이너 딸",http://www.joseilbo.com/news/news_read.php?uid=516892&class=32&grp=,https://n.news.naver.com/mnews/article/123/0002334191?sid=100,문 전 대통령의 전 사위인 서씨는 항공사 실무 경험이 없는데도 문재인 <b>정부</b> 초기인 2018년 7월 이상직 전... 대가로 서씨를 채용했을 개연성이 있다고 보고 당시 청와대와 <b>정부</b> 부처에서 근무한 인사들을 소환해 조사 중이다.,"Fri, 17 May 2024 12:14:00 +0900"
"한전KDN, 품질경영공청회 통해 품질경영 성과 전사 공유",https://www.ekn.kr/web/view.php?key=20240517020458483,https://www.ekn.kr/web/view.php?key=20240517020458483,"특히 국내 유일 에너지ICT 공기업 특성을 반영한 '한전KDN形 ESG 경영'과 디지털<b>정부</b> 혁신에 부응한 품질혁신경영을 위해 품질경영활동 종합평가, 고객만족도 향상, 찾아가는 품질교육 등 다양한 활동으로 꾸준한... ","Fri, 17 May 2024 12:14:00 +0900"
中 4월 주택가격 하락 속도 가속화…신축-중고 기록적 하락률 기록,http://www.g-enews.com/ko-kr/news/article/news_all/202405171119288017e7e8286d56_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202405171119288017e7e8286d56_1/article.html,"17일 중국 국가통계국이 발표한 자료에 따르면, 70개 도시의 신축 주택 가격(<b>정부</b> 지원 주택 제외)은 4월에... 한편, 중국 <b>정부</b>는 장기화되는 부동산 위기에 대한 대응을 더욱 강화할 것으로 전망된다. 이용수... ","Fri, 17 May 2024 12:14:00 +0900"
"외교 2차관, 주한 日총괄공사 면담…&quot;韓 기업 차별 조치 안돼&quot;",http://www.sisafocus.co.kr/news/articleView.html?idxno=317780,http://www.sisafocus.co.kr/news/articleView.html?idxno=317780,서울 도렴동 외교부 청사 / ⓒ시사포커스DB <b>정부</b>는 주한일본대사 대리를 맡고 있는 미바에 타이스케 총괄공사에게 라인야후 사태에 대한 우리 <b>정부</b>의 입장을 전달했다. 17일 외교부에 따르면 강인선 2차관은 미바에... ,"Fri, 17 May 2024 12:14:00 +0900"
중국산 또 관세 인상‥&quot;차이나 쇼크 막으려&quot;,https://imnews.imbc.com/replay/2024/nw1200/article/6599201_36486.html,https://n.news.naver.com/mnews/article/214/0001349200?sid=104,◀ 앵커 ▶ 미국 바이든 <b>정부</b>가 중국산 수입품에 대한 관세 인상 조치를 멈추지 않고 있습니다. 백악관은... 미국 바이든 행<b>정부</b>는 중국산 태양 전지에 대한 관세를 50%로 두 배 올리겠다고 발표한 지 이틀 만에 그동안... ,"Fri, 17 May 2024 12:13:00 +0900"
"윤 &quot;문화재, 이젠 '국가유산'으로…자연유산도 관리할 것&quot;",https://www.newsis.com/view/?id=NISX20240517_0002737811&cID=10301&pID=10300,https://n.news.naver.com/mnews/article/003/0012551394?sid=100,윤 대통령은 이날 오전 <b>정부</b>대전청사에서 열린 국가유산청 출범식에서 &quot;오늘은 ‘문화재’라는 오랜 이름이 ‘국가유산’으로 바뀌는 역사적인 날&quot;이라고 말했다. 문화재청은 지난 2월 <b>정부</b>조직법 개정을 통해... ,"Fri, 17 May 2024 12:13:00 +0900"
"'국가유산청' 출범…尹대통령 &quot;韓, '글로벌 문화 중추국' 될 것&quot;",https://daily.hankooki.com/news/articleView.html?idxno=1085151,https://daily.hankooki.com/news/articleView.html?idxno=1085151,윤석열 대통령이 17일 대전 서구 <b>정부</b>대전청사에서 열린 국가유산청 출범식에서 축사를 하고 있다.... 윤 대통령은 이날 오전 <b>정부</b>대전청사에서 열린 국가유산청 출범식에 참석해 이같이 말했다. 국가유산청은 지난 2월... ,"Fri, 17 May 2024 12:12:00 +0900"
"세계최대 귀금속기업 판도라, 베트남 생산공장 착공…1.5억달러 투자",http://www.insidevina.com/news/articleView.html?idxno=27508,http://www.insidevina.com/news/articleView.html?idxno=27508,"접근성과 <b>정부</b> 지원, 준수한 인프라를 바탕으로 양측 모두에게 큰 이익을 가져다 줄 것으로 기대된다&quot;고 강조했다. 판도라의 빈즈엉성 공장 조감도. 글로벌 친환경건축물 인증제도인 LEED 골드 등급에 따라... ","Fri, 17 May 2024 12:12:00 +0900"
"가스공사, 선진 감사기구 도약 위한 교류·협력체계 구축",https://www.ntoday.co.kr/news/articleView.html?idxno=105974,https://www.ntoday.co.kr/news/articleView.html?idxno=105974,특히 △내부통제 강화 및 감사제도 개선을 위한 정보 교류 △학습 동아리 운영 등을 통한 상호 학습체계 구축 △감사 활동 전문 인력 지원 등에 협력해 적극행정과 일하는 공직 문화 확산을 강조하는 <b>정부</b> 기조 및 국민... ,"Fri, 17 May 2024 12:12:00 +0900"
"aT‧구례군, K-푸드 수출 확대 업무협약 체결",https://www.farminsight.net/news/articleView.html?idxno=12616,https://www.farminsight.net/news/articleView.html?idxno=12616,김춘진 사장은 &quot;구례군은 2023년 흙 살리기 선포식을 최초로 개최한 지방<b>정부</b>로서 흙의 가치 재조명으로 탄소중립에 선도적인 역할을 하고 있다&quot;며 &quot;대한민국의 지속 가능한 미래를 위해 각자의 역할을 다하고 있는 양... ,"Fri, 17 May 2024 12:12:00 +0900"
"대구은행, 시은전환 꿈 성취‥지방에서 첫 전국은행으로",http://www.economytalk.kr/news/articleView.html?idxno=255874,http://www.economytalk.kr/news/articleView.html?idxno=255874,<b>정부</b>는 지난해 7월 은행산업의 경쟁력 촉진을 위해 시중은행 신규 진출 진입 규제 완화방침을 발표했다. 이때 대구은행이 즉각 시은전환 추진방침을 밝혔다. 이어 올 1월 금융당국이 지방은행의 시은 전환 인가방식과... ,"Fri, 17 May 2024 12:12:00 +0900"
전공의들 돌아올 생각 없는데…政 해결책은 '복귀' 뿐?,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3017343,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3017343,"서울고등법원 판결로 집단사직 전공의들의 복귀가 더욱 더 불투명해졌지만 , <b>정부</b>는 전공의 처우 개선 추진... 이런 부분에 대한 우려로 현장을 이탈한 전공의들도 있는데, 조속히 복귀해 <b>정부</b> 보건의료정책 추진에 참여해... ","Fri, 17 May 2024 12:12:00 +0900"
"미, '위장취업' 북한 IT 인력에 현상금 500만 달러",https://imnews.imbc.com/replay/2024/nw1200/article/6599200_36486.html,https://n.news.naver.com/mnews/article/214/0001349199?sid=104,"미국 <b>정부</b>가 미국 회사에 위장 취업해 거액을 벌어들인 북한 정보기술 IT 노동자를 찾기 위해 최대 500만 달러, 우리 돈 67억 원의 현상금을 걸었습니다. 대상은 한지호, 진천지, 쉬하오란이라는 가명을 쓰는 북한 IT... ","Fri, 17 May 2024 12:11:00 +0900"
"폴라리스오피스, 1분기 매출 전년 대비 587.5% 증가··· “AI사업 본격화”",https://www.ciokorea.com/news/337082,https://www.ciokorea.com/news/337082,"폴라리스오피스는 보도자료를 통해 “온디바이스 오피스 AI 포 맥으로 B2B(기업간 거래), B2G(기업·<b>정부</b>간 거래) 영역까지 고객을 다각화하고 시장 영향력을 확대할 것”이라고 밝혔다. 폴라리스오피스는 지난해 9월... ","Fri, 17 May 2024 12:10:00 +0900"
日후쿠시마 원전 오염수 6차 방류 개시…내달 4일까지 7천800t,https://www.yna.co.kr/view/AKR20240517073600073?input=1195m,https://n.news.naver.com/mnews/article/001/0014692521?sid=104,박성진 특파원 = 일본 도쿄전력이 17일 오전 후쿠시마 제1원자력발전소 오염수(일본 <b>정부</b> 명칭 '처리수... 이에 대해 일본 <b>정부</b> 대변인인 하야시 요시마사 관방장관은 이날 오전 기자회견에서 &quot;중러 양국이... ,"Fri, 17 May 2024 12:10:00 +0900"
"푸틴, '미국 제재' 받는 하얼빈공업대 방문",https://imnews.imbc.com/replay/2024/nw1200/article/6599198_36486.html,https://n.news.naver.com/mnews/article/214/0001349197?sid=104,친구'라고 부른 시 주석은 양국 협력을 더욱 강화하겠다고 밝혔습니다. 미국은 이번 중·러 정상회담에 대해 중국 <b>정부</b>가 러시아·서방과 동시에 좋은 관계를 유지할 수는 없다고 경고했습니다. MBC뉴스 전재홍입니다.,"Fri, 17 May 2024 12:10:00 +0900"
"임현택 의협회장 “법원 의대증원 판단, 의료시스템 사망 선고”",http://www.kukinews.com/newsView/kuk202405170061,http://www.kukinews.com/newsView/kuk202405170061,했지만 (<b>정부</b>는) 지금까지 답이 없다”고 했다. 각하·기각 판결을 내린 판사에 대해서도 비판을 쏟아냈다.... 임 회장은 의대 교수과 뜻을 같이해 대<b>정부</b> 투쟁을 계속할 계획이다. 그는 “의대 교수들이 판결 이후 의협과... ,"Fri, 17 May 2024 12:10:00 +0900"
"경상국립대, '2024 THE 아시아대학평가' 순위 대폭 상승",http://www.enewstoday.co.kr/news/articleView.html?idxno=2128568,http://www.enewstoday.co.kr/news/articleView.html?idxno=2128568,"또한 경남국제개발협력센터 사업, 국제협력선도대학 육성지원사업을 비롯해 '2023-2025 <b>정부</b>초청 외국인 장학생 수학대학'(학부과정, 대학원 석·박사 과정), '2024년 <b>정부</b>초청 외국인 장학생 우수교환학생 지원사업... ","Fri, 17 May 2024 12:10:00 +0900"
국방의대 설립에도 힘 실어주는 여당…법안 재발의 예고,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3017342,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3017342,<b>정부</b>가 '국방의대' 신설 계획을 검토하고 있는 가운데 여당도 이를 뒷받침하기 위해 법적 근거 마련에 나선다. 제21대 국회 회기 만료로 폐기되는 국방의대 설립법을 제22대 국회에서 재발의하겠다고 했다. 국민의힘... ,"Fri, 17 May 2024 12:10:00 +0900"
